air_date,content_duration_sec,promo_duration_sec,ad_duration_sec,content_start_time,content_end_time,channel_id,slot_id,slot_desc,dow_id,dow_code,content_tape_id,content_id,tape_name,tape_duration_sec,content_name,content_tape_detail_id,content_tape_id,content_tape_detail_name,tape_duration_sec,part_no,segment_no,tape_id
2019-06-01 00:00:00.000,7474,324.9565217,1949.73913,18:17:32.0000000,21:00:00.0000000,1,46,Shaam,1,SAT,1142,192,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,7500,AUTONAGAR SURYA,4089,1142,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,716,1,3,517401
2019-06-01 00:00:00.000,7474,324.9565217,1949.73913,18:17:32.0000000,21:00:00.0000000,1,46,Shaam,1,SAT,1142,192,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,7500,AUTONAGAR SURYA,4090,1142,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,638,1,4,517401
2019-06-01 00:00:00.000,7474,324.9565217,1949.73913,18:17:32.0000000,21:00:00.0000000,1,46,Shaam,1,SAT,1142,192,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,7500,AUTONAGAR SURYA,4091,1142,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,655,1,5,517401
2019-06-01 00:00:00.000,7474,324.9565217,1949.73913,18:17:32.0000000,21:00:00.0000000,1,46,Shaam,1,SAT,1142,192,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,7500,AUTONAGAR SURYA,4092,1142,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,650,1,6,517401
2019-06-01 00:00:00.000,7474,324.9565217,1949.73913,18:17:32.0000000,21:00:00.0000000,1,46,Shaam,1,SAT,1142,192,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,7500,AUTONAGAR SURYA,4093,1142,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,664,1,7,517401
2019-06-01 00:00:00.000,7474,324.9565217,1949.73913,18:17:32.0000000,21:00:00.0000000,1,46,Shaam,1,SAT,1142,192,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,7500,AUTONAGAR SURYA,4094,1142,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,625,1,8,517401
2019-06-01 00:00:00.000,7474,324.9565217,1949.73913,18:17:32.0000000,21:00:00.0000000,1,46,Shaam,1,SAT,1142,192,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,7500,AUTONAGAR SURYA,4095,1142,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,638,1,9,517401
2019-06-01 00:00:00.000,7474,324.9565217,1949.73913,18:17:32.0000000,21:00:00.0000000,1,46,Shaam,1,SAT,1142,192,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,7500,AUTONAGAR SURYA,4096,1142,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,801,1,10,517401
2019-06-01 00:00:00.000,7474,324.9565217,1949.73913,18:17:32.0000000,21:00:00.0000000,1,46,Shaam,1,SAT,1142,192,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,7500,AUTONAGAR SURYA,4097,1142,ZCN AUTO NAGAR SURYA (V/UA-FULL V)NAGA C,561,1,11,517401
2019-06-01 00:00:00.000,7521,327,1962,21:00:00.0000000,23:43:30.0000000,1,47,Raat,1,SAT,12615,1428,Zcn Padman (U/A - Akshay K) With Aston,7500,PADMAN,39837,12615,Zcn Padman (U/A - Akshay K) With Aston,902,1,1,518081
2019-06-01 00:00:00.000,7521,327,1962,21:00:00.0000000,23:43:30.0000000,1,47,Raat,1,SAT,12615,1428,Zcn Padman (U/A - Akshay K) With Aston,7500,PADMAN,39838,12615,Zcn Padman (U/A - Akshay K) With Aston,968,1,2,518081
2019-06-01 00:00:00.000,7521,327,1962,21:00:00.0000000,23:43:30.0000000,1,47,Raat,1,SAT,12615,1428,Zcn Padman (U/A - Akshay K) With Aston,7500,PADMAN,39839,12615,Zcn Padman (U/A - Akshay K) With Aston,753,1,3,518081
2019-06-01 00:00:00.000,7521,327,1962,21:00:00.0000000,23:43:30.0000000,1,47,Raat,1,SAT,12615,1428,Zcn Padman (U/A - Akshay K) With Aston,7500,PADMAN,39840,12615,Zcn Padman (U/A - Akshay K) With Aston,777,1,4,518081
2019-06-01 00:00:00.000,7521,327,1962,21:00:00.0000000,23:43:30.0000000,1,47,Raat,1,SAT,12615,1428,Zcn Padman (U/A - Akshay K) With Aston,7500,PADMAN,39841,12615,Zcn Padman (U/A - Akshay K) With Aston,755,1,5,518081
2019-06-01 00:00:00.000,7521,327,1962,21:00:00.0000000,23:43:30.0000000,1,47,Raat,1,SAT,12615,1428,Zcn Padman (U/A - Akshay K) With Aston,7500,PADMAN,39842,12615,Zcn Padman (U/A - Akshay K) With Aston,695,1,6,518081
2019-06-01 00:00:00.000,7521,327,1962,21:00:00.0000000,23:43:30.0000000,1,47,Raat,1,SAT,12615,1428,Zcn Padman (U/A - Akshay K) With Aston,7500,PADMAN,39843,12615,Zcn Padman (U/A - Akshay K) With Aston,685,1,7,518081
2019-06-01 00:00:00.000,7521,327,1962,21:00:00.0000000,23:43:30.0000000,1,47,Raat,1,SAT,12615,1428,Zcn Padman (U/A - Akshay K) With Aston,7500,PADMAN,39844,12615,Zcn Padman (U/A - Akshay K) With Aston,821,1,8,518081
2019-06-01 00:00:00.000,7521,327,1962,21:00:00.0000000,23:43:30.0000000,1,47,Raat,1,SAT,12615,1428,Zcn Padman (U/A - Akshay K) With Aston,7500,PADMAN,39845,12615,Zcn Padman (U/A - Akshay K) With Aston,659,1,9,518081
2019-06-01 00:00:00.000,7521,327,1962,21:00:00.0000000,23:43:30.0000000,1,47,Raat,1,SAT,12615,1428,Zcn Padman (U/A - Akshay K) With Aston,7500,PADMAN,39846,12615,Zcn Padman (U/A - Akshay K) With Aston,506,1,10,518081
2019-06-01 00:00:00.000,7790.64,338.7234783,2032.34087,23:43:30.0000000,02:32:51.0000000,1,48,Der Raat,1,SAT,2305,351,ZCN SHER E HINDUSTAN WARRIOR (V/UA-SAYAJ,7790.64,SHER E HINDUSTAN - WARRIOR,7979,2305,ZCN SHER E HINDUSTAN WARRIOR (V/UA-SAYAJ,939.68,1,1,515540
2019-06-01 00:00:00.000,7790.64,338.7234783,2032.34087,23:43:30.0000000,02:32:51.0000000,1,48,Der Raat,1,SAT,2305,351,ZCN SHER E HINDUSTAN WARRIOR (V/UA-SAYAJ,7790.64,SHER E HINDUSTAN - WARRIOR,7980,2305,ZCN SHER E HINDUSTAN WARRIOR (V/UA-SAYAJ,907.56,1,2,515540
2019-06-01 00:00:00.000,7790.64,338.7234783,2032.34087,23:43:30.0000000,02:32:51.0000000,1,48,Der Raat,1,SAT,2305,351,ZCN SHER E HINDUSTAN WARRIOR (V/UA-SAYAJ,7790.64,SHER E HINDUSTAN - WARRIOR,7981,2305,ZCN SHER E HINDUSTAN WARRIOR (V/UA-SAYAJ,917.52,1,3,515540
2019-06-01 00:00:00.000,7790.64,338.7234783,2032.34087,23:43:30.0000000,02:32:51.0000000,1,48,Der Raat,1,SAT,2305,351,ZCN SHER E HINDUSTAN WARRIOR (V/UA-SAYAJ,7790.64,SHER E HINDUSTAN - WARRIOR,7982,2305,ZCN SHER E HINDUSTAN WARRIOR (V/UA-SAYAJ,804.2,1,4,515540
2019-06-01 00:00:00.000,7790.64,338.7234783,2032.34087,23:43:30.0000000,02:32:51.0000000,1,48,Der Raat,1,SAT,2305,351,ZCN SHER E HINDUSTAN WARRIOR (V/UA-SAYAJ,7790.64,SHER E HINDUSTAN - WARRIOR,7983,2305,ZCN SHER E HINDUSTAN WARRIOR (V/UA-SAYAJ,871.96,1,5,515540
2019-06-01 00:00:00.000,7790.64,338.7234783,2032.34087,23:43:30.0000000,02:32:51.0000000,1,48,Der Raat,1,SAT,2305,351,ZCN SHER E HINDUSTAN WARRIOR (V/UA-SAYAJ,7790.64,SHER E HINDUSTAN - WARRIOR,7984,2305,ZCN SHER E HINDUSTAN WARRIOR (V/UA-SAYAJ,819.2,1,6,515540
2019-06-01 00:00:00.000,7790.64,338.7234783,2032.34087,23:43:30.0000000,02:32:51.0000000,1,48,Der Raat,1,SAT,2305,351,ZCN SHER E HINDUSTAN WARRIOR (V/UA-SAYAJ,7790.64,SHER E HINDUSTAN - WARRIOR,7985,2305,ZCN SHER E HINDUSTAN WARRIOR (V/UA-SAYAJ,910.52,1,7,515540
2019-06-01 00:00:00.000,7790.64,338.7234783,2032.34087,23:43:30.0000000,02:32:51.0000000,1,48,Der Raat,1,SAT,2305,351,ZCN SHER E HINDUSTAN WARRIOR (V/UA-SAYAJ,7790.64,SHER E HINDUSTAN - WARRIOR,7986,2305,ZCN SHER E HINDUSTAN WARRIOR (V/UA-SAYAJ,746.04,1,8,515540
2019-06-01 00:00:00.000,7790.64,338.7234783,2032.34087,23:43:30.0000000,02:32:51.0000000,1,48,Der Raat,1,SAT,2305,351,ZCN SHER E HINDUSTAN WARRIOR (V/UA-SAYAJ,7790.64,SHER E HINDUSTAN - WARRIOR,7987,2305,ZCN SHER E HINDUSTAN WARRIOR (V/UA-SAYAJ,873.96,1,9,515540
2019-06-02 00:00:00.000,7412,322.2608696,1933.565217,06:40:25.0000000,09:21:32.0000000,1,50,Subah 1,2,SUN,16581,2643,ZCN BHAIAJI SUPERHIT (U/A-SUNNY DEOL),7412,BHAIAJI SUPERHIT,54299,16581,ZCN BHAIAJI SUPERHIT (U/A-SUNNY DEOL),904,1,1,518164
2019-06-02 00:00:00.000,7412,322.2608696,1933.565217,06:40:25.0000000,09:21:32.0000000,1,50,Subah 1,2,SUN,16581,2643,ZCN BHAIAJI SUPERHIT (U/A-SUNNY DEOL),7412,BHAIAJI SUPERHIT,54300,16581,ZCN BHAIAJI SUPERHIT (U/A-SUNNY DEOL),858,1,2,518164
2019-06-02 00:00:00.000,7412,322.2608696,1933.565217,06:40:25.0000000,09:21:32.0000000,1,50,Subah 1,2,SUN,16581,2643,ZCN BHAIAJI SUPERHIT (U/A-SUNNY DEOL),7412,BHAIAJI SUPERHIT,54301,16581,ZCN BHAIAJI SUPERHIT (U/A-SUNNY DEOL),905,1,3,518164
