SCHEDULE_DETAIL_ID,AIR_DATE,CONTENT_DURATION_SEC,PROMO_DURATION_SEC,AD_DURATION_SEC,CONTENT_START_TIME,CONTENT_END_TIME,CHANNEL_ID,SLOT_ID,SLOT_DESC,DOW_ID,DOW_CODE,CONTENT_TAPE_ID_1,CONTENT_ID,TAPE_NAME,TAPE_DURATION_SEC,CONTENT_NAME,CONTENT_TAPE_DETAIL_ID,CONTENT_TAPE_ID,CONTENT_TAPE_DETAIL_NAME,SEGMENT_DURATION_SEC,PART_NO,SEGMENT_NO,TAPE_ID,AD_DURATION,PROMO_DURATION
176320,03-10-2019,8825.52,200.58,3008.7,23.30.00,20.04.00,1,28,Dopahar 1,6,THU,8885,1009,ZCN CHENNAI V/S CHINA(V/U-EDITED VERSION,8825.52,CHENNAI V/S CHINA,28452,8885,ZCN CHENNAI V/S CHINA(V/U-EDITED VERSION,623.96,1,5,515975,900,60
176320,03-10-2019,8825.52,200.58,3008.7,23.30.00,20.04.00,1,28,Dopahar 1,6,THU,8885,1009,ZCN CHENNAI V/S CHINA(V/U-EDITED VERSION,8825.52,CHENNAI V/S CHINA,28453,8885,ZCN CHENNAI V/S CHINA(V/U-EDITED VERSION,774.96,1,6,515975,900,60
176320,03-10-2019,8825.52,200.58,3008.7,23.30.00,20.04.00,1,28,Dopahar 1,6,THU,8885,1009,ZCN CHENNAI V/S CHINA(V/U-EDITED VERSION,8825.52,CHENNAI V/S CHINA,28454,8885,ZCN CHENNAI V/S CHINA(V/U-EDITED VERSION,712.96,1,7,515975,900,60
176320,03-10-2019,8825.52,200.58,3008.7,23.30.00,20.04.00,1,28,Dopahar 1,6,THU,8885,1009,ZCN CHENNAI V/S CHINA(V/U-EDITED VERSION,8825.52,CHENNAI V/S CHINA,28455,8885,ZCN CHENNAI V/S CHINA(V/U-EDITED VERSION,756.96,1,8,515975,900,60
176320,03-10-2019,8825.52,200.58,3008.7,23.30.00,20.04.00,1,28,Dopahar 1,6,THU,8885,1009,ZCN CHENNAI V/S CHINA(V/U-EDITED VERSION,8825.52,CHENNAI V/S CHINA,28456,8885,ZCN CHENNAI V/S CHINA(V/U-EDITED VERSION,801.96,1,9,515975,900,60
176320,03-10-2019,8825.52,200.58,3008.7,23.30.00,20.04.00,1,28,Dopahar 1,6,THU,8885,1009,ZCN CHENNAI V/S CHINA(V/U-EDITED VERSION,8825.52,CHENNAI V/S CHINA,28457,8885,ZCN CHENNAI V/S CHINA(V/U-EDITED VERSION,640.96,1,10,515975,900,60
176320,03-10-2019,8825.52,200.58,3008.7,23.30.00,20.04.00,1,28,Dopahar 1,6,THU,8885,1009,ZCN CHENNAI V/S CHINA(V/U-EDITED VERSION,8825.52,CHENNAI V/S CHINA,28458,8885,ZCN CHENNAI V/S CHINA(V/U-EDITED VERSION,766.96,1,11,515975,900,60
176320,03-10-2019,8825.52,200.58,3008.7,23.30.00,20.04.00,1,28,Dopahar 1,6,THU,8885,1009,ZCN CHENNAI V/S CHINA(V/U-EDITED VERSION,8825.52,CHENNAI V/S CHINA,28459,8885,ZCN CHENNAI V/S CHINA(V/U-EDITED VERSION,794.96,1,12,515975,900,60
176321,03-10-2019,6480,147.2727273,2209.090909,20.04.00,11.20.00,1,29,Dopahar 2,6,THU,14630,2676,ZCN SHAKTISHAALI NO 1(V/UA-DUNIYA VIJAY),6480,SHAKTISHAALI NO. 1,46585,14630,ZCN SHAKTISHAALI NO 1(V/UA-DUNIYA VIJAY),926,1,1,518171,900,60
176321,03-10-2019,6480,147.2727273,2209.090909,20.04.00,11.20.00,1,29,Dopahar 2,6,THU,14630,2676,ZCN SHAKTISHAALI NO 1(V/UA-DUNIYA VIJAY),6480,SHAKTISHAALI NO. 1,46586,14630,ZCN SHAKTISHAALI NO 1(V/UA-DUNIYA VIJAY),793,1,2,518171,900,60
176321,03-10-2019,6480,147.2727273,2209.090909,20.04.00,11.20.00,1,29,Dopahar 2,6,THU,14630,2676,ZCN SHAKTISHAALI NO 1(V/UA-DUNIYA VIJAY),6480,SHAKTISHAALI NO. 1,46587,14630,ZCN SHAKTISHAALI NO 1(V/UA-DUNIYA VIJAY),921,1,3,518171,900,60
176321,03-10-2019,6480,147.2727273,2209.090909,20.04.00,11.20.00,1,29,Dopahar 2,6,THU,14630,2676,ZCN SHAKTISHAALI NO 1(V/UA-DUNIYA VIJAY),6480,SHAKTISHAALI NO. 1,46588,14630,ZCN SHAKTISHAALI NO 1(V/UA-DUNIYA VIJAY),642,1,4,518171,900,60
176321,03-10-2019,6480,147.2727273,2209.090909,20.04.00,11.20.00,1,29,Dopahar 2,6,THU,14630,2676,ZCN SHAKTISHAALI NO 1(V/UA-DUNIYA VIJAY),6480,SHAKTISHAALI NO. 1,46589,14630,ZCN SHAKTISHAALI NO 1(V/UA-DUNIYA VIJAY),608,1,5,518171,900,60
176321,03-10-2019,6480,147.2727273,2209.090909,20.04.00,11.20.00,1,29,Dopahar 2,6,THU,14630,2676,ZCN SHAKTISHAALI NO 1(V/UA-DUNIYA VIJAY),6480,SHAKTISHAALI NO. 1,46590,14630,ZCN SHAKTISHAALI NO 1(V/UA-DUNIYA VIJAY),619,1,6,518171,900,60
176321,03-10-2019,6480,147.2727273,2209.090909,20.04.00,11.20.00,1,29,Dopahar 2,6,THU,14630,2676,ZCN SHAKTISHAALI NO 1(V/UA-DUNIYA VIJAY),6480,SHAKTISHAALI NO. 1,46591,14630,ZCN SHAKTISHAALI NO 1(V/UA-DUNIYA VIJAY),762,1,7,518171,900,60
176321,03-10-2019,6480,147.2727273,2209.090909,20.04.00,11.20.00,1,29,Dopahar 2,6,THU,14630,2676,ZCN SHAKTISHAALI NO 1(V/UA-DUNIYA VIJAY),6480,SHAKTISHAALI NO. 1,46592,14630,ZCN SHAKTISHAALI NO 1(V/UA-DUNIYA VIJAY),739,1,8,518171,900,60
176321,03-10-2019,6480,147.2727273,2209.090909,20.04.00,11.20.00,1,29,Dopahar 2,6,THU,14630,2676,ZCN SHAKTISHAALI NO 1(V/UA-DUNIYA VIJAY),6480,SHAKTISHAALI NO. 1,46593,14630,ZCN SHAKTISHAALI NO 1(V/UA-DUNIYA VIJAY),493,1,9,518171,900,60
176322,03-10-2019,7422,168.6818182,2530.227273,11.20.00,0.00.00,1,30,Shaam,6,THU,11774,1288,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),7422,FAMILY EK DEAL,36532,11774,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),604,1,1,517366,900,60
176322,03-10-2019,7422,168.6818182,2530.227273,11.20.00,0.00.00,1,30,Shaam,6,THU,11774,1288,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),7422,FAMILY EK DEAL,36533,11774,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),632,1,2,517366,900,60
176322,03-10-2019,7422,168.6818182,2530.227273,11.20.00,0.00.00,1,30,Shaam,6,THU,11774,1288,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),7422,FAMILY EK DEAL,36534,11774,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),687,1,3,517366,900,60
176322,03-10-2019,7422,168.6818182,2530.227273,11.20.00,0.00.00,1,30,Shaam,6,THU,11774,1288,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),7422,FAMILY EK DEAL,36535,11774,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),554,1,4,517366,900,60
176322,03-10-2019,7422,168.6818182,2530.227273,11.20.00,0.00.00,1,30,Shaam,6,THU,11774,1288,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),7422,FAMILY EK DEAL,36536,11774,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),650,1,5,517366,900,60
176322,03-10-2019,7422,168.6818182,2530.227273,11.20.00,0.00.00,1,30,Shaam,6,THU,11774,1288,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),7422,FAMILY EK DEAL,36537,11774,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),884,1,6,517366,900,60
176322,03-10-2019,7422,168.6818182,2530.227273,11.20.00,0.00.00,1,30,Shaam,6,THU,11774,1288,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),7422,FAMILY EK DEAL,36538,11774,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),608,1,7,517366,900,60
176322,03-10-2019,7422,168.6818182,2530.227273,11.20.00,0.00.00,1,30,Shaam,6,THU,11774,1288,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),7422,FAMILY EK DEAL,36539,11774,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),650,1,8,517366,900,60
176322,03-10-2019,7422,168.6818182,2530.227273,11.20.00,0.00.00,1,30,Shaam,6,THU,11774,1288,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),7422,FAMILY EK DEAL,36540,11774,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),477,1,9,517366,900,60
176322,03-10-2019,7422,168.6818182,2530.227273,11.20.00,0.00.00,1,30,Shaam,6,THU,11774,1288,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),7422,FAMILY EK DEAL,36541,11774,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),564,1,10,517366,900,60
176322,03-10-2019,7422,168.6818182,2530.227273,11.20.00,0.00.00,1,30,Shaam,6,THU,11774,1288,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),7422,FAMILY EK DEAL,36542,11774,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),510,1,11,517366,900,60
176322,03-10-2019,7422,168.6818182,2530.227273,11.20.00,0.00.00,1,30,Shaam,6,THU,11774,1288,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),7422,FAMILY EK DEAL,36543,11774,ZCN FAMILY - EK DEAL (V/UA-SHORTER VER),602,1,12,517366,900,60
176323,03-10-2019,7980,181.3636364,2720.454545,0.00.00,1.21.00,1,31,Raat,6,THU,9780,1089,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,7980,BUSINESSMAN NO 2,30841,9780,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,637,1,1,517551,900,60
176323,03-10-2019,7980,181.3636364,2720.454545,0.00.00,1.21.00,1,31,Raat,6,THU,9780,1089,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,7980,BUSINESSMAN NO 2,30842,9780,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,661,1,2,517551,900,60
176323,03-10-2019,7980,181.3636364,2720.454545,0.00.00,1.21.00,1,31,Raat,6,THU,9780,1089,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,7980,BUSINESSMAN NO 2,30843,9780,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,757,1,3,517551,900,60
176323,03-10-2019,7980,181.3636364,2720.454545,0.00.00,1.21.00,1,31,Raat,6,THU,9780,1089,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,7980,BUSINESSMAN NO 2,30844,9780,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,723,1,4,517551,900,60
176323,03-10-2019,7980,181.3636364,2720.454545,0.00.00,1.21.00,1,31,Raat,6,THU,9780,1089,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,7980,BUSINESSMAN NO 2,30845,9780,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,707,1,5,517551,900,60
176323,03-10-2019,7980,181.3636364,2720.454545,0.00.00,1.21.00,1,31,Raat,6,THU,9780,1089,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,7980,BUSINESSMAN NO 2,30846,9780,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,668,1,6,517551,900,60
176323,03-10-2019,7980,181.3636364,2720.454545,0.00.00,1.21.00,1,31,Raat,6,THU,9780,1089,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,7980,BUSINESSMAN NO 2,30847,9780,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,730,1,7,517551,900,60
176323,03-10-2019,7980,181.3636364,2720.454545,0.00.00,1.21.00,1,31,Raat,6,THU,9780,1089,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,7980,BUSINESSMAN NO 2,30848,9780,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,762,1,8,517551,900,60
176323,03-10-2019,7980,181.3636364,2720.454545,0.00.00,1.21.00,1,31,Raat,6,THU,9780,1089,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,7980,BUSINESSMAN NO 2,30849,9780,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,763,1,9,517551,900,60
176323,03-10-2019,7980,181.3636364,2720.454545,0.00.00,1.21.00,1,31,Raat,6,THU,9780,1089,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,7980,BUSINESSMAN NO 2,30850,9780,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,818,1,10,517551,900,60
176323,03-10-2019,7980,181.3636364,2720.454545,0.00.00,1.21.00,1,31,Raat,6,THU,9780,1089,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,7980,BUSINESSMAN NO 2,30851,9780,ZCN BUSSINESSMAN 2 (V/UA- SHORT VER-RAM0,744,1,11,517551,900,60
176325,04-10-2019,6900,156.8181818,2352.272727,0.00.00,14.17.00,1,33,Dead Band,7,FRI,12574,1421,Zcn Last Bus (V/Ua - Meghashree),6900,LAST BUS,39665,12574,Zcn Last Bus (V/Ua - Meghashree),622,1,1,517986,900,60
176325,04-10-2019,6900,156.8181818,2352.272727,0.00.00,14.17.00,1,33,Dead Band,7,FRI,12574,1421,Zcn Last Bus (V/Ua - Meghashree),6900,LAST BUS,39666,12574,Zcn Last Bus (V/Ua - Meghashree),730,1,2,517986,900,60
176325,04-10-2019,6900,156.8181818,2352.272727,0.00.00,14.17.00,1,33,Dead Band,7,FRI,12574,1421,Zcn Last Bus (V/Ua - Meghashree),6900,LAST BUS,39667,12574,Zcn Last Bus (V/Ua - Meghashree),650,1,3,517986,900,60
176325,04-10-2019,6900,156.8181818,2352.272727,0.00.00,14.17.00,1,33,Dead Band,7,FRI,12574,1421,Zcn Last Bus (V/Ua - Meghashree),6900,LAST BUS,39668,12574,Zcn Last Bus (V/Ua - Meghashree),569,1,4,517986,900,60
176325,04-10-2019,6900,156.8181818,2352.272727,0.00.00,14.17.00,1,33,Dead Band,7,FRI,12574,1421,Zcn Last Bus (V/Ua - Meghashree),6900,LAST BUS,39669,12574,Zcn Last Bus (V/Ua - Meghashree),745,1,5,517986,900,60
176325,04-10-2019,6900,156.8181818,2352.272727,0.00.00,14.17.00,1,33,Dead Band,7,FRI,12574,1421,Zcn Last Bus (V/Ua - Meghashree),6900,LAST BUS,39670,12574,Zcn Last Bus (V/Ua - Meghashree),903,1,6,517986,900,60
176325,04-10-2019,6900,156.8181818,2352.272727,0.00.00,14.17.00,1,33,Dead Band,7,FRI,12574,1421,Zcn Last Bus (V/Ua - Meghashree),6900,LAST BUS,39671,12574,Zcn Last Bus (V/Ua - Meghashree),630,1,7,517986,900,60
176325,04-10-2019,6900,156.8181818,2352.272727,0.00.00,14.17.00,1,33,Dead Band,7,FRI,12574,1421,Zcn Last Bus (V/Ua - Meghashree),6900,LAST BUS,39672,12574,Zcn Last Bus (V/Ua - Meghashree),753,1,8,517986,900,60
176325,04-10-2019,6900,156.8181818,2352.272727,0.00.00,14.17.00,1,33,Dead Band,7,FRI,12574,1421,Zcn Last Bus (V/Ua - Meghashree),6900,LAST BUS,39673,12574,Zcn Last Bus (V/Ua - Meghashree),661,1,9,517986,900,60
176325,04-10-2019,6900,156.8181818,2352.272727,0.00.00,14.17.00,1,33,Dead Band,7,FRI,12574,1421,Zcn Last Bus (V/Ua - Meghashree),6900,LAST BUS,39674,12574,Zcn Last Bus (V/Ua - Meghashree),659,1,10,517986,900,60
176327,04-10-2019,5280,120,1800,8.06.00,8.06.00,1,34,Subah 1,7,FRI,10224,1133,ZCN SIX (V/UA-EDITED VERSION)SONGS EDIT,5280,SIX,31944,10224,ZCN SIX (V/UA-EDITED VERSION)SONGS EDIT,659.96,1,1,515984,900,60
176327,04-10-2019,5280,120,1800,8.06.00,8.06.00,1,34,Subah 1,7,FRI,10224,1133,ZCN SIX (V/UA-EDITED VERSION)SONGS EDIT,5280,SIX,31945,10224,ZCN SIX (V/UA-EDITED VERSION)SONGS EDIT,746.96,1,2,515984,900,60
176327,04-10-2019,5280,120,1800,8.06.00,8.06.00,1,34,Subah 1,7,FRI,10224,1133,ZCN SIX (V/UA-EDITED VERSION)SONGS EDIT,5280,SIX,31946,10224,ZCN SIX (V/UA-EDITED VERSION)SONGS EDIT,636.96,1,3,515984,900,60
176327,04-10-2019,5280,120,1800,8.06.00,8.06.00,1,34,Subah 1,7,FRI,10224,1133,ZCN SIX (V/UA-EDITED VERSION)SONGS EDIT,5280,SIX,31947,10224,ZCN SIX (V/UA-EDITED VERSION)SONGS EDIT,648.96,1,4,515984,900,60
176327,04-10-2019,5280,120,1800,8.06.00,8.06.00,1,34,Subah 1,7,FRI,10224,1133,ZCN SIX (V/UA-EDITED VERSION)SONGS EDIT,5280,SIX,31948,10224,ZCN SIX (V/UA-EDITED VERSION)SONGS EDIT,594.96,1,5,515984,900,60
176327,04-10-2019,5280,120,1800,8.06.00,8.06.00,1,34,Subah 1,7,FRI,10224,1133,ZCN SIX (V/UA-EDITED VERSION)SONGS EDIT,5280,SIX,31949,10224,ZCN SIX (V/UA-EDITED VERSION)SONGS EDIT,623.96,1,6,515984,900,60
176327,04-10-2019,5280,120,1800,8.06.00,8.06.00,1,34,Subah 1,7,FRI,10224,1133,ZCN SIX (V/UA-EDITED VERSION)SONGS EDIT,5280,SIX,31950,10224,ZCN SIX (V/UA-EDITED VERSION)SONGS EDIT,628.96,1,7,515984,900,60
176327,04-10-2019,5280,120,1800,8.06.00,8.06.00,1,34,Subah 1,7,FRI,10224,1133,ZCN SIX (V/UA-EDITED VERSION)SONGS EDIT,5280,SIX,31951,10224,ZCN SIX (V/UA-EDITED VERSION)SONGS EDIT,730.96,1,8,515984,900,60
176328,04-10-2019,7613,173.0227273,2595.340909,8.06.00,1.07.00,1,35,Subah 2,7,FRI,2035,310,ZCN PYAAR RELOADED (V/UA-VISHAL),7613,PYAAR RELOADED,7129,2035,ZCN PYAAR RELOADED (V/UA-VISHAL),824,1,1,517430,900,60
176328,04-10-2019,7613,173.0227273,2595.340909,8.06.00,1.07.00,1,35,Subah 2,7,FRI,2035,310,ZCN PYAAR RELOADED (V/UA-VISHAL),7613,PYAAR RELOADED,7130,2035,ZCN PYAAR RELOADED (V/UA-VISHAL),730,1,2,517430,900,60
176328,04-10-2019,7613,173.0227273,2595.340909,8.06.00,1.07.00,1,35,Subah 2,7,FRI,2035,310,ZCN PYAAR RELOADED (V/UA-VISHAL),7613,PYAAR RELOADED,7131,2035,ZCN PYAAR RELOADED (V/UA-VISHAL),721,1,3,517430,900,60
176328,04-10-2019,7613,173.0227273,2595.340909,8.06.00,1.07.00,1,35,Subah 2,7,FRI,2035,310,ZCN PYAAR RELOADED (V/UA-VISHAL),7613,PYAAR RELOADED,7132,2035,ZCN PYAAR RELOADED (V/UA-VISHAL),750,1,4,517430,900,60
176328,04-10-2019,7613,173.0227273,2595.340909,8.06.00,1.07.00,1,35,Subah 2,7,FRI,2035,310,ZCN PYAAR RELOADED (V/UA-VISHAL),7613,PYAAR RELOADED,7133,2035,ZCN PYAAR RELOADED (V/UA-VISHAL),755,1,5,517430,900,60
176328,04-10-2019,7613,173.0227273,2595.340909,8.06.00,1.07.00,1,35,Subah 2,7,FRI,2035,310,ZCN PYAAR RELOADED (V/UA-VISHAL),7613,PYAAR RELOADED,7134,2035,ZCN PYAAR RELOADED (V/UA-VISHAL),695,1,6,517430,900,60
176328,04-10-2019,7613,173.0227273,2595.340909,8.06.00,1.07.00,1,35,Subah 2,7,FRI,2035,310,ZCN PYAAR RELOADED (V/UA-VISHAL),7613,PYAAR RELOADED,7135,2035,ZCN PYAAR RELOADED (V/UA-VISHAL),725,1,7,517430,900,60
176328,04-10-2019,7613,173.0227273,2595.340909,8.06.00,1.07.00,1,35,Subah 2,7,FRI,2035,310,ZCN PYAAR RELOADED (V/UA-VISHAL),7613,PYAAR RELOADED,7136,2035,ZCN PYAAR RELOADED (V/UA-VISHAL),798,1,8,517430,900,60
176328,04-10-2019,7613,173.0227273,2595.340909,8.06.00,1.07.00,1,35,Subah 2,7,FRI,2035,310,ZCN PYAAR RELOADED (V/UA-VISHAL),7613,PYAAR RELOADED,7137,2035,ZCN PYAAR RELOADED (V/UA-VISHAL),785,1,9,517430,900,60
176328,04-10-2019,7613,173.0227273,2595.340909,8.06.00,1.07.00,1,35,Subah 2,7,FRI,2035,310,ZCN PYAAR RELOADED (V/UA-VISHAL),7613,PYAAR RELOADED,7138,2035,ZCN PYAAR RELOADED (V/UA-VISHAL),830,1,10,517430,900,60
176329,04-10-2019,8460,192.2727273,2884.090909,1.07.00,1.23.00,1,36,Dopahar 1,7,FRI,16721,2734,ZCN DAYAALU (V/UA-Akkineni Nagarjuna),8460,DAYALU,NULL,NULL,NULL,NULL,NULL,NULL,NULL,900,60
176330,04-10-2019,7500,170.4545455,2556.818182,1.23.00,3.50.00,1,37,Dopahar 2,7,FRI,1842,281,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),7500,QAYAMAT -CITY UNDER THREAT,6456,1842,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),611,1,1,517115,900,60
176330,04-10-2019,7500,170.4545455,2556.818182,1.23.00,3.50.00,1,37,Dopahar 2,7,FRI,1842,281,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),7500,QAYAMAT -CITY UNDER THREAT,6457,1842,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),704,1,2,517115,900,60
176330,04-10-2019,7500,170.4545455,2556.818182,1.23.00,3.50.00,1,37,Dopahar 2,7,FRI,1842,281,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),7500,QAYAMAT -CITY UNDER THREAT,6458,1842,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),678,1,3,517115,900,60
176330,04-10-2019,7500,170.4545455,2556.818182,1.23.00,3.50.00,1,37,Dopahar 2,7,FRI,1842,281,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),7500,QAYAMAT -CITY UNDER THREAT,6459,1842,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),644,1,4,517115,900,60
176330,04-10-2019,7500,170.4545455,2556.818182,1.23.00,3.50.00,1,37,Dopahar 2,7,FRI,1842,281,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),7500,QAYAMAT -CITY UNDER THREAT,6460,1842,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),610,1,5,517115,900,60
176330,04-10-2019,7500,170.4545455,2556.818182,1.23.00,3.50.00,1,37,Dopahar 2,7,FRI,1842,281,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),7500,QAYAMAT -CITY UNDER THREAT,6461,1842,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),815,1,6,517115,900,60
176330,04-10-2019,7500,170.4545455,2556.818182,1.23.00,3.50.00,1,37,Dopahar 2,7,FRI,1842,281,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),7500,QAYAMAT -CITY UNDER THREAT,6462,1842,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),658,1,7,517115,900,60
176330,04-10-2019,7500,170.4545455,2556.818182,1.23.00,3.50.00,1,37,Dopahar 2,7,FRI,1842,281,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),7500,QAYAMAT -CITY UNDER THREAT,6463,1842,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),843,1,8,517115,900,60
176330,04-10-2019,7500,170.4545455,2556.818182,1.23.00,3.50.00,1,37,Dopahar 2,7,FRI,1842,281,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),7500,QAYAMAT -CITY UNDER THREAT,6464,1842,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),627,1,9,517115,900,60
176330,04-10-2019,7500,170.4545455,2556.818182,1.23.00,3.50.00,1,37,Dopahar 2,7,FRI,1842,281,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),7500,QAYAMAT -CITY UNDER THREAT,6465,1842,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),659,1,10,517115,900,60
176330,04-10-2019,7500,170.4545455,2556.818182,1.23.00,3.50.00,1,37,Dopahar 2,7,FRI,1842,281,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),7500,QAYAMAT -CITY UNDER THREAT,6466,1842,ZCN QAYAMAT (V/U-EDITED-AJAY DEVGAN),663,1,11,517115,900,60
176331,04-10-2019,8280,188.1818182,2822.727273,3.50.00,0.00.00,1,38,Shaam,7,FRI,3642,500,ZCN INTERNATIONAL ROWDY (V/UA-VIKRAM),8280,INTERNATIONAL ROWDY,12266,3642,ZCN INTERNATIONAL ROWDY (V/UA-VIKRAM),729.96,1,1,517653,900,60
176331,04-10-2019,8280,188.1818182,2822.727273,3.50.00,0.00.00,1,38,Shaam,7,FRI,3642,500,ZCN INTERNATIONAL ROWDY (V/UA-VIKRAM),8280,INTERNATIONAL ROWDY,12267,3642,ZCN INTERNATIONAL ROWDY (V/UA-VIKRAM),647.96,1,2,517653,900,60
176331,04-10-2019,8280,188.1818182,2822.727273,3.50.00,0.00.00,1,38,Shaam,7,FRI,3642,500,ZCN INTERNATIONAL ROWDY (V/UA-VIKRAM),8280,INTERNATIONAL ROWDY,12268,3642,ZCN INTERNATIONAL ROWDY (V/UA-VIKRAM),764.96,1,3,517653,900,60
176331,04-10-2019,8280,188.1818182,2822.727273,3.50.00,0.00.00,1,38,Shaam,7,FRI,3642,500,ZCN INTERNATIONAL ROWDY (V/UA-VIKRAM),8280,INTERNATIONAL ROWDY,12269,3642,ZCN INTERNATIONAL ROWDY (V/UA-VIKRAM),729.96,1,4,517653,900,60
176331,04-10-2019,8280,188.1818182,2822.727273,3.50.00,0.00.00,1,38,Shaam,7,FRI,3642,500,ZCN INTERNATIONAL ROWDY (V/UA-VIKRAM),8280,INTERNATIONAL ROWDY,12270,3642,ZCN INTERNATIONAL ROWDY (V/UA-VIKRAM),679.96,1,5,517653,900,60
176331,04-10-2019,8280,188.1818182,2822.727273,3.50.00,0.00.00,1,38,Shaam,7,FRI,3642,500,ZCN INTERNATIONAL ROWDY (V/UA-VIKRAM),8280,INTERNATIONAL ROWDY,12271,3642,ZCN INTERNATIONAL ROWDY (V/UA-VIKRAM),783.96,1,6,517653,900,60
176331,04-10-2019,8280,188.1818182,2822.727273,3.50.00,0.00.00,1,38,Shaam,7,FRI,3642,500,ZCN INTERNATIONAL ROWDY (V/UA-VIKRAM),8280,INTERNATIONAL ROWDY,12272,3642,ZCN INTERNATIONAL ROWDY (V/UA-VIKRAM),619.96,1,7,517653,900,60
176331,04-10-2019,8280,188.1818182,2822.727273,3.50.00,0.00.00,1,38,Shaam,7,FRI,3642,500,ZCN INTERNATIONAL ROWDY (V/UA-VIKRAM),8280,INTERNATIONAL ROWDY,12273,3642,ZCN INTERNATIONAL ROWDY (V/UA-VIKRAM),691.96,1,8,517653,900,60
176331,04-10-2019,8280,188.1818182,2822.727273,3.50.00,0.00.00,1,38,Shaam,7,FRI,3642,500,ZCN INTERNATIONAL ROWDY (V/UA-VIKRAM),8280,INTERNATIONAL ROWDY,12274,3642,ZCN INTERNATIONAL ROWDY (V/UA-VIKRAM),747.96,1,9,517653,900,60
