schedule_detail_id,content_tape_detail_id,content_tape_id,segment_no,tape_duration_sec,break_sec,promo_sec
70356,13180.0,3896.0,10.0,837.48,146.99999999999997,0
70357,9643.0,2791.0,8.0,736.0,273.0,0
70357,9644.0,2791.0,9.0,794.08,273.0,0
70357,9636.0,2791.0,1.0,872.28,420.0,0
70357,9637.0,2791.0,2.0,940.84,420.0,0
70357,9638.0,2791.0,3.0,1017.84,0.0,0
70357,9639.0,2791.0,4.0,921.72,420.0,0
70357,9640.0,2791.0,5.0,950.32,0.0,0
70357,9641.0,2791.0,6.0,854.24,420.0,0
70357,9642.0,2791.0,7.0,913.64,196.0,0
70358,38829.0,12381.0,1.0,812.12,322.0,0
70358,38830.0,12381.0,2.0,888.28,322.0,0
70358,38831.0,12381.0,3.0,813.44,420.0,0
70358,38825.0,12381.0,1.0,897.64,0.0,0
70358,38826.0,12381.0,2.0,801.44,420.0,0
70358,38827.0,12381.0,3.0,767.92,0.0,0
70358,38828.0,12381.0,4.0,759.92,266.0,0
70358,38832.0,12381.0,4.0,861.92,266.0,0
70359,7304.0,2077.0,1.0,673.44,308.0,0
70359,7305.0,2077.0,2.0,659.64,0.0,0
70359,7306.0,2077.0,3.0,656.0,420.0,0
70359,7307.0,2077.0,4.0,550.8,420.0,0
70359,7308.0,2077.0,5.0,714.08,0.0,0
70359,7309.0,2077.0,6.0,785.08,420.0,0
70359,7310.0,2077.0,7.0,581.8,420.0,0
70359,7311.0,2077.0,8.0,742.16,0.0,0
70359,7312.0,2077.0,9.0,714.0,0.0,0
70359,7313.0,2077.0,10.0,648.12,420.0,0
70359,7314.0,2077.0,11.0,640.76,420.0,0
70359,7315.0,2077.0,12.0,646.84,0.0,0
70359,7316.0,2077.0,13.0,635.6,0.0,0
70359,7317.0,2077.0,14.0,622.12,0.0,0
70360,22664.0,6688.0,1.0,632.96,420.0,0
70360,22665.0,6688.0,2.0,755.96,0.0,0
70360,22666.0,6688.0,3.0,691.96,420.0,0
70360,22667.0,6688.0,4.0,697.96,420.0,0
70360,22668.0,6688.0,5.0,898.96,420.0,0
70360,22669.0,6688.0,6.0,954.96,0.0,0
70360,22670.0,6688.0,7.0,814.96,0.0,0
70360,22671.0,6688.0,8.0,802.96,0.0,0
70360,22672.0,6688.0,9.0,854.96,0.0,0
70360,22673.0,6688.0,10.0,570.96,406.0,0
70360,22674.0,6688.0,11.0,548.96,406.0,0
70361,13033.0,3853.0,1.0,822.0,420.0,0
70361,13034.0,3853.0,2.0,724.0,420.0,0
70361,13035.0,3853.0,3.0,622.0,0.0,0
70361,13036.0,3853.0,4.0,652.0,0.0,0
70361,13037.0,3853.0,5.0,640.0,0.0,0
70361,13038.0,3853.0,6.0,729.0,420.0,0
70361,13039.0,3853.0,7.0,656.0,420.0,0
70361,13040.0,3853.0,8.0,794.0,0.0,0
70361,13041.0,3853.0,9.0,873.0,364.0,0
70361,13042.0,3853.0,10.0,658.0,0.0,0
70361,13043.0,3853.0,11.0,810.0,364.0,0
70362,6193.0,1762.0,1.0,694.96,434.00000000000006,0
70362,6194.0,1762.0,2.0,704.96,420.0,0
70362,6195.0,1762.0,3.0,731.96,420.0,0
70362,6196.0,1762.0,4.0,744.96,0.0,0
70362,6197.0,1762.0,5.0,696.96,0.0,0
70362,6198.0,1762.0,6.0,641.96,420.0,0
70362,6199.0,1762.0,7.0,651.96,0.0,0
70362,6200.0,1762.0,8.0,780.96,420.0,0
70362,6201.0,1762.0,9.0,739.96,0.0,0
70362,6202.0,1762.0,10.0,1026.96,139.99999999999997,0
70363,4280.0,1192.0,1.0,602.96,350.00000000000006,0
70363,4281.0,1192.0,2.0,690.96,350.00000000000006,0
70363,4282.0,1192.0,3.0,812.96,0.0,0
70363,4283.0,1192.0,4.0,681.96,420.0,0
70363,4284.0,1192.0,5.0,737.96,420.0,0
70363,4285.0,1192.0,6.0,714.96,0.0,0
70363,4286.0,1192.0,7.0,646.96,0.0,0
70363,4287.0,1192.0,8.0,758.96,308.0,0
70363,4288.0,1192.0,9.0,794.96,0.0,0
70363,4289.0,1192.0,10.0,644.96,308.0,0
70364,23633.0,6998.0,1.0,1034.68,224.0,0
70364,23634.0,6998.0,2.0,836.08,420.0,0
70364,23635.0,6998.0,3.0,880.04,0.0,0
70364,23636.0,6998.0,4.0,758.88,420.0,0
70364,23637.0,6998.0,5.0,848.52,420.0,0
70364,23638.0,6998.0,6.0,807.0,0.0,0
70364,23639.0,6998.0,1.0,788.28,420.0,0
70364,23640.0,6998.0,2.0,737.2,0.0,0
70364,23641.0,6998.0,3.0,691.0,420.0,0
70364,23642.0,6998.0,4.0,813.48,0.0,0
70364,23643.0,6998.0,5.0,637.2,420.0,0
70364,23644.0,6998.0,6.0,389.24,69.99999999999999,0
70365,4939.0,1391.0,1.0,753.0,0.0,0
70365,4940.0,1391.0,2.0,613.0,384.99999999999994,0
70365,4941.0,1391.0,3.0,832.0,384.99999999999994,0
70365,4942.0,1391.0,4.0,720.0,0.0,0
70365,4943.0,1391.0,5.0,597.0,420.0,0
70365,4944.0,1391.0,6.0,696.0,420.0,0
70365,4945.0,1391.0,7.0,780.0,0.0,0
70365,4946.0,1391.0,8.0,820.0,0.0,0
70365,4947.0,1391.0,9.0,627.0,293.99999999999994,0
70365,4948.0,1391.0,10.0,795.0,293.99999999999994,0
70366,16651.0,4927.0,5.0,685.84,252.0,0
70366,16652.0,4927.0,6.0,746.4,0.0,0
70366,16653.0,4927.0,7.0,603.44,420.0,0
70366,16654.0,4927.0,1.0,778.8,0.0,0
70366,16658.0,4927.0,5.0,592.96,420.0,0
70366,16647.0,4927.0,1.0,852.36,420.0,0
70366,16648.0,4927.0,2.0,829.56,420.0,0
70366,16649.0,4927.0,3.0,998.0,0.0,0
70366,16650.0,4927.0,4.0,797.76,0.0,0
70366,16657.0,4927.0,4.0,688.88,420.0,0
70366,16655.0,4927.0,2.0,709.4,420.0,0
70366,16656.0,4927.0,3.0,794.8,0.0,0
70367,41577.0,13035.0,1.0,853.0,420.0,0
70367,41578.0,13035.0,2.0,875.0,420.0,0
70367,41579.0,13035.0,3.0,735.0,0.0,0
70367,41580.0,13035.0,4.0,946.0,0.0,0
70367,41581.0,13035.0,5.0,801.0,0.0,0
70367,41582.0,13035.0,6.0,684.0,420.0,0
70367,41583.0,13035.0,7.0,539.0,420.0,0
70367,41584.0,13035.0,8.0,535.0,161.0,0
70367,41585.0,13035.0,9.0,632.0,161.0,0
70368,5266.0,1497.0,1.0,733.0,259.0,0
70368,5267.0,1497.0,2.0,610.0,259.0,0
70368,5268.0,1497.0,3.0,846.0,0.0,0
70368,5269.0,1497.0,4.0,693.0,0.0,0
70368,5270.0,1497.0,5.0,617.0,420.0,0
70368,5271.0,1497.0,6.0,852.0,420.0,0
70368,5272.0,1497.0,7.0,728.0,0.0,0
70368,5273.0,1497.0,8.0,898.0,420.0,0
70368,5274.0,1497.0,9.0,654.0,420.0,0
70368,5275.0,1497.0,10.0,601.0,0.0,0
70375,8994.0,2609.0,1.0,795.0,322.0,0
70375,8995.0,2609.0,2.0,544.0,322.0,0
70375,8996.0,2609.0,3.0,758.0,0.0,0
70375,8997.0,2609.0,4.0,720.0,0.0,0
70375,8998.0,2609.0,5.0,604.0,420.0,0
70375,8999.0,2609.0,6.0,777.0,420.0,0
70375,9000.0,2609.0,7.0,782.0,420.0,0
70375,9001.0,2609.0,8.0,782.0,420.0,0
70375,9002.0,2609.0,9.0,536.0,0.0,0
70375,9003.0,2609.0,10.0,543.0,0.0,0
70375,9004.0,2609.0,11.0,1103.0,98.0,0
70369,29212.0,9195.0,1.0,874.6,287.0,0
70369,29213.0,9195.0,2.0,787.56,287.0,0
70369,29214.0,9195.0,3.0,856.92,420.0,0
70369,29215.0,9195.0,4.0,825.0,0.0,0
70369,29216.0,9195.0,1.0,749.56,420.0,0
70369,29217.0,9195.0,2.0,733.68,210.0,0
70369,29218.0,9195.0,3.0,770.4,0.0,0
70369,29219.0,9195.0,4.0,454.04,210.0,0
70370,46538.0,14619.0,1.0,586.0,210.0,0
70370,46539.0,14619.0,2.0,675.0,210.0,0
70370,46540.0,14619.0,3.0,730.0,420.0,0
70370,46541.0,14619.0,4.0,616.0,420.0,0
70370,46542.0,14619.0,5.0,648.0,0.0,0
70370,46543.0,14619.0,6.0,731.0,0.0,0
70370,46544.0,14619.0,7.0,680.0,420.0,0
70370,46545.0,14619.0,8.0,639.0,0.0,0
70370,46546.0,14619.0,9.0,572.0,420.0,0
70370,46547.0,14619.0,10.0,719.0,0.0,0
70370,46548.0,14619.0,11.0,629.0,98.0,0
70371,15991.0,4714.0,1.0,819.0,371.0,0
70371,15992.0,4714.0,2.0,682.96,0.0,0
70371,15993.0,4714.0,3.0,795.96,371.0,0
70371,15994.0,4714.0,4.0,1031.96,420.0,0
70371,15995.0,4714.0,5.0,571.96,420.0,0
70371,15996.0,4714.0,6.0,745.96,0.0,0
70371,15997.0,4714.0,7.0,761.96,420.0,0
70371,15998.0,4714.0,8.0,691.96,0.0,0
70371,15999.0,4714.0,9.0,634.96,420.0,0
70371,16000.0,4714.0,10.0,778.96,0.0,0
70371,16001.0,4714.0,11.0,897.96,0.0,0
70371,16002.0,4714.0,12.0,907.96,287.0,0
70371,16003.0,4714.0,13.0,525.96,287.0,0
70372,7983.0,2305.0,5.0,871.96,0.0,0
70372,7984.0,2305.0,6.0,819.2,420.0,0
70372,7985.0,2305.0,7.0,910.52,0.0,0
70372,7986.0,2305.0,8.0,746.04,420.0,0
70372,7987.0,2305.0,9.0,873.96,420.0,0
70372,7979.0,2305.0,1.0,939.68,420.0,0
70372,7980.0,2305.0,2.0,907.56,266.0,0
70372,7981.0,2305.0,3.0,917.52,217.00000000000003,0
70372,7982.0,2305.0,4.0,804.2,217.00000000000003,0
70373,39368.0,12515.0,2.0,712.0,406.0,0
70373,39367.0,12515.0,1.0,871.0,420.0,0
70373,39369.0,12515.0,3.0,629.0,420.0,0
70373,39370.0,12515.0,4.0,745.0,0.0,0
70373,39371.0,12515.0,5.0,936.0,0.0,0
70373,39372.0,12515.0,6.0,446.0,420.0,0
70373,39373.0,12515.0,7.0,573.0,0.0,0
70373,39374.0,12515.0,8.0,717.0,0.0,0
70373,39375.0,12515.0,9.0,489.0,420.0,0
70373,39376.0,12515.0,10.0,692.0,0.0,0
70374,31776.0,10157.0,1.0,780.92,420.0,0
70374,31777.0,10157.0,2.0,834.48,0.0,0
70374,31778.0,10157.0,3.0,806.72,420.0,0
70374,31779.0,10157.0,4.0,736.28,420.0,0
70374,31780.0,10157.0,5.0,819.56,0.0,0
70374,31781.0,10157.0,6.0,654.2,420.0,0
70374,31782.0,10157.0,7.0,843.48,0.0,0
70374,31783.0,10157.0,8.0,818.24,0.0,0
70374,31784.0,10157.0,9.0,701.24,420.0,0
70374,31785.0,10157.0,10.0,788.4,420.0,0
70374,31786.0,10157.0,11.0,572.8,196.0,0
70374,31787.0,10157.0,12.0,559.16,0.0,0
70376,33593.0,10832.0,1.0,807.0,329.0,0
70376,33594.0,10832.0,2.0,653.0,329.0,0
70376,33595.0,10832.0,3.0,820.0,420.0,0
70376,33596.0,10832.0,4.0,662.0,420.0,0
70376,33597.0,10832.0,5.0,676.0,0.0,0
70376,33598.0,10832.0,6.0,798.0,0.0,0
70376,33599.0,10832.0,7.0,800.0,329.0,0
70376,33600.0,10832.0,8.0,782.0,0.0,0
70376,33601.0,10832.0,9.0,467.0,329.0,0
70376,33602.0,10832.0,10.0,640.0,0.0,0
70377,16217.0,4781.0,1.0,1309.52,182.0,0
70377,16218.0,4781.0,2.0,1306.64,420.0,0
70377,16219.0,4781.0,3.0,1260.64,420.0,0
70377,16220.0,4781.0,4.0,1181.52,420.0,0
70377,16221.0,4781.0,1.0,1271.08,420.0,0
70377,16222.0,4781.0,2.0,1303.72,420.0,0
70377,16223.0,4781.0,3.0,1207.92,420.0,0
70377,16224.0,4781.0,4.0,926.68,266.0,0
70378,18114.0,5337.0,1.0,726.0,287.0,0
70378,18115.0,5337.0,2.0,614.0,287.0,0
70378,18116.0,5337.0,3.0,747.0,0.0,0
70378,18117.0,5337.0,4.0,749.0,420.0,0
70378,18118.0,5337.0,5.0,610.0,0.0,0
70378,18119.0,5337.0,6.0,751.0,420.0,0
70378,18120.0,5337.0,7.0,809.0,301.0,0
70378,18121.0,5337.0,8.0,772.0,0.0,0
70378,18122.0,5337.0,9.0,834.0,301.0,0
70379,28216.0,8808.0,1.0,887.84,0.0,0
70379,28217.0,8808.0,2.0,944.64,420.0,0
70379,28218.0,8808.0,3.0,898.0,420.0,0
70379,28219.0,8808.0,4.0,967.24,0.0,0
70379,28220.0,8808.0,5.0,861.84,420.0,0
70379,28221.0,8808.0,6.0,890.92,238.0,0
70379,28222.0,8808.0,7.0,886.32,420.0,0
70379,28223.0,8808.0,8.0,937.36,301.0,0
70379,28224.0,8808.0,9.0,1016.6,301.0,0
70380,30462.0,9654.0,1.0,673.96,238.0,0
70380,30463.0,9654.0,2.0,674.96,420.0,0
70380,30464.0,9654.0,3.0,679.96,0.0,0
70380,30465.0,9654.0,4.0,546.96,0.0,0
70380,30466.0,9654.0,5.0,622.96,420.0,0
70380,30467.0,9654.0,6.0,612.96,420.0,0
70380,30468.0,9654.0,7.0,584.96,0.0,0
70380,30469.0,9654.0,8.0,613.96,420.0,0
70380,30471.0,9654.0,10.0,588.96,0.0,0
70380,30470.0,9654.0,9.0,662.96,0.0,0
70381,52295.0,16300.0,1.0,602.0,420.0,0
70381,52296.0,16300.0,2.0,615.0,420.0,0
70381,52297.0,16300.0,3.0,563.0,0.0,0
70381,52298.0,16300.0,4.0,565.0,0.0,0
70381,52299.0,16300.0,5.0,618.0,420.0,0
70381,52300.0,16300.0,6.0,434.0,420.0,0
70381,52301.0,16300.0,7.0,774.0,0.0,0
70381,52302.0,16300.0,8.0,743.0,0.0,0
70381,52303.0,16300.0,9.0,896.0,84.00000000000001,0
70382,26402.0,7958.0,1.0,624.6,378.0,0
70382,26403.0,7958.0,2.0,614.56,0.0,0
70382,26404.0,7958.0,3.0,642.92,378.0,0
70382,26405.0,7958.0,4.0,641.8,0.0,0
70382,26406.0,7958.0,5.0,598.76,0.0,0
70382,26407.0,7958.0,6.0,604.12,0.0,0
70382,26408.0,7958.0,7.0,554.72,371.0,0
70382,26409.0,7958.0,8.0,625.16,371.0,0
70383,20250.0,5955.0,1.0,724.96,448.0,0
70383,20251.0,5955.0,2.0,770.96,420.0,0
70383,20252.0,5955.0,3.0,762.96,420.0,0
70383,20253.0,5955.0,4.0,678.96,0.0,0
70383,20254.0,5955.0,5.0,633.96,0.0,0
70383,20255.0,5955.0,6.0,746.96,420.0,0
70383,20256.0,5955.0,7.0,586.96,0.0,0
70383,20257.0,5955.0,8.0,632.96,0.0,0
70383,20258.0,5955.0,9.0,684.96,0.0,0
70383,20259.0,5955.0,10.0,593.96,420.0,0
70383,20260.0,5955.0,11.0,717.96,0.0,0
70383,20261.0,5955.0,12.0,647.96,371.0,0
70383,20262.0,5955.0,13.0,642.96,0.0,0
70383,20263.0,5955.0,14.0,604.96,371.0,0
70384,43570.0,13556.0,1.0,647.96,98.0,0
70384,43571.0,13556.0,2.0,624.96,420.0,0
70384,43572.0,13556.0,3.0,758.96,420.0,0
70384,43573.0,13556.0,4.0,712.96,0.0,0
70384,43574.0,13556.0,5.0,738.96,279.99999999999994,0
70384,43575.0,13556.0,6.0,731.96,279.99999999999994,0
70384,43576.0,13556.0,7.0,686.96,0.0,0
70385,38254.0,12253.0,1.0,727.0,279.99999999999994,0
70385,38255.0,12253.0,2.0,712.0,420.0,0
70385,38256.0,12253.0,3.0,547.0,420.0,0
70385,38257.0,12253.0,4.0,695.0,0.0,0
70385,38258.0,12253.0,5.0,754.0,0.0,0
70385,38259.0,12253.0,6.0,583.0,420.0,0
70385,38260.0,12253.0,7.0,689.0,0.0,0
70385,38261.0,12253.0,8.0,588.0,420.0,0
70385,38262.0,12253.0,9.0,658.0,0.0,0
70385,38263.0,12253.0,10.0,702.0,69.99999999999999,0
70386,19734.0,5832.0,1.0,1005.64,384.99999999999994,0
70386,19735.0,5832.0,2.0,817.96,384.99999999999994,0
70386,19736.0,5832.0,3.0,773.2,0.0,0
70386,19737.0,5832.0,4.0,840.64,0.0,0
70386,19738.0,5832.0,5.0,595.72,420.0,0
70386,19739.0,5832.0,6.0,702.68,420.0,0
70386,19740.0,5832.0,1.0,791.32,420.0,0
70386,19741.0,5832.0,2.0,750.4,0.0,0
70386,19742.0,5832.0,3.0,935.16,0.0,0
70386,19743.0,5832.0,4.0,712.8,420.0,0
70386,19744.0,5832.0,5.0,787.4,196.0,0
70387,7138.0,2035.0,10.0,830.0,322.0,0
70387,7137.0,2035.0,9.0,785.0,322.0,0
70387,7136.0,2035.0,8.0,798.0,420.0,0
70387,7135.0,2035.0,7.0,725.0,420.0,0
70387,7134.0,2035.0,6.0,695.0,0.0,0
70387,7133.0,2035.0,5.0,755.0,0.0,0
70387,7132.0,2035.0,4.0,750.0,420.0,0
70387,7131.0,2035.0,3.0,721.0,420.0,0
70387,7130.0,2035.0,2.0,730.0,0.0,0
70387,7129.0,2035.0,1.0,824.0,0.0,0
70388,19720.0,5826.0,1.0,684.0,420.0,0
70388,19721.0,5826.0,2.0,750.0,0.0,0
70388,19722.0,5826.0,3.0,641.0,420.0,0
70388,19723.0,5826.0,4.0,702.0,420.0,0
70388,19724.0,5826.0,5.0,766.0,0.0,0
70388,19725.0,5826.0,6.0,808.0,0.0,0
70388,19726.0,5826.0,7.0,648.0,420.0,0
70388,19727.0,5826.0,8.0,676.0,0.0,0
70388,19728.0,5826.0,9.0,607.0,0.0,0
70388,19729.0,5826.0,10.0,747.0,0.0,0
70388,19730.0,5826.0,11.0,579.0,406.0,0
70388,19731.0,5826.0,12.0,596.0,406.0,0
70389,6434.0,1833.0,1.0,684.96,0.0,0
70389,6435.0,1833.0,2.0,780.96,420.0,0
70389,6436.0,1833.0,3.0,742.96,420.0,0
70389,6437.0,1833.0,4.0,778.96,0.0,0
70389,6438.0,1833.0,5.0,608.96,420.0,0
70389,6439.0,1833.0,6.0,733.96,420.0,0
70389,6440.0,1833.0,7.0,683.96,0.0,0
70389,6441.0,1833.0,8.0,629.96,287.0,0
70389,6442.0,1833.0,9.0,657.96,0.0,0
70389,6443.0,1833.0,10.0,514.96,287.0,0
70389,6444.0,1833.0,11.0,670.96,0.0,0
70396,34431.0,11136.0,1.0,687.68,392.0,0
70396,34432.0,11136.0,2.0,693.72,392.0,0
70396,34433.0,11136.0,3.0,640.8,0.0,0
70396,34434.0,11136.0,4.0,594.4,0.0,0
70396,34435.0,11136.0,5.0,602.92,0.0,0
70396,34436.0,11136.0,6.0,603.96,0.0,0
70396,34437.0,11136.0,7.0,659.84,420.0,0
70396,34438.0,11136.0,8.0,708.6,420.0,0
70396,34439.0,11136.0,9.0,655.0,0.0,0
70396,34440.0,11136.0,10.0,763.44,420.0,0
70396,34441.0,11136.0,11.0,774.04,420.0,0
70396,34442.0,11136.0,12.0,915.0,69.99999999999999,0
70390,35054.0,11331.0,1.0,579.96,140.0,0
70390,35055.0,11331.0,2.0,571.96,420.0,0
70390,35056.0,11331.0,3.0,579.96,420.0,0
70390,35057.0,11331.0,4.0,606.96,0.0,0
70390,35058.0,11331.0,5.0,528.96,0.0,0
70390,35059.0,11331.0,6.0,712.96,133.0,0
70390,35060.0,11331.0,7.0,498.96,133.0,0
70391,37358.0,11995.0,1.0,795.0,287.0,0
70391,37359.0,11995.0,2.0,870.0,287.0,0
70391,37360.0,11995.0,3.0,827.0,420.0,0
70391,37361.0,11995.0,4.0,685.0,0.0,0
70391,37362.0,11995.0,5.0,796.0,0.0,0
70391,37363.0,11995.0,6.0,508.0,420.0,0
70391,37364.0,11995.0,7.0,613.0,0.0,0
70391,37365.0,11995.0,8.0,617.0,0.0,0
70391,37366.0,11995.0,9.0,681.0,350.00000000000006,0
70391,37367.0,11995.0,10.0,579.0,350.00000000000006,0
70392,37738.0,12101.0,1.0,681.0,140.0,0
70392,37739.0,12101.0,2.0,761.0,420.0,0
70392,37740.0,12101.0,3.0,695.0,0.0,0
70392,37745.0,12101.0,8.0,611.0,420.0,0
70392,37746.0,12101.0,9.0,767.0,0.0,0
70392,37741.0,12101.0,4.0,817.0,0.0,0
70392,37742.0,12101.0,5.0,548.0,420.0,0
70392,37743.0,12101.0,6.0,648.0,420.0,0
70392,37744.0,12101.0,7.0,655.0,69.99999999999999,0
70393,42361.0,13233.0,1.0,807.0,0.0,0
70393,42362.0,13233.0,2.0,614.0,384.99999999999994,0
70393,42363.0,13233.0,3.0,679.0,384.99999999999994,0
70393,42364.0,13233.0,4.0,679.0,420.0,0
70393,42365.0,13233.0,5.0,913.0,0.0,0
70393,42366.0,13233.0,6.0,734.0,420.0,0
70393,42367.0,13233.0,7.0,778.0,0.0,0
70393,42368.0,13233.0,8.0,763.0,0.0,0
70393,42369.0,13233.0,9.0,549.0,293.99999999999994,0
70393,42370.0,13233.0,10.0,707.0,293.99999999999994,0
70394,43352.0,13532.0,1.0,608.96,252.0,0
70394,43353.0,13532.0,2.0,852.96,420.0,0
70394,43354.0,13532.0,3.0,830.96,0.0,0
70394,43355.0,13532.0,4.0,729.96,420.0,0
70394,43356.0,13532.0,5.0,836.96,420.0,0
70394,43357.0,13532.0,6.0,721.96,420.0,0
70394,43358.0,13532.0,7.0,782.96,0.0,0
70394,43359.0,13532.0,8.0,978.96,0.0,0
70395,37901.0,12144.0,1.0,913.52,420.0,0
70395,37902.0,12144.0,2.0,844.4,420.0,0
70395,37903.0,12144.0,3.0,857.32,0.0,0
70395,37904.0,12144.0,4.0,825.84,420.0,0
70395,37905.0,12144.0,5.0,820.48,420.0,0
70395,37906.0,12144.0,6.0,832.88,0.0,0
70395,37907.0,12144.0,7.0,993.44,0.0,0
70395,37908.0,12144.0,8.0,789.76,420.0,0
70395,37909.0,12144.0,9.0,927.44,420.0,0
70395,37910.0,12144.0,10.0,698.96,56.0,0
70397,29841.0,9410.0,1.0,990.4,350.00000000000006,0
70397,29842.0,9410.0,2.0,872.08,0.0,0
70397,29843.0,9410.0,3.0,924.16,420.0,0
70397,29844.0,9410.0,4.0,972.64,420.0,0
70397,29845.0,9410.0,5.0,798.8,420.0,0
70397,29846.0,9410.0,6.0,968.04,420.0,0
70397,29847.0,9410.0,7.0,987.36,0.0,0
70397,29848.0,9410.0,8.0,879.72,413.0,0
70397,29849.0,9410.0,9.0,900.64,413.0,0
70397,29850.0,9410.0,10.0,1100.48,0.0,0
70398,30817.0,9774.0,1.0,857.56,420.0,0
70398,30818.0,9774.0,2.0,828.92,0.0,0
70398,30819.0,9774.0,3.0,844.6,420.0,0
70398,30820.0,9774.0,4.0,813.12,420.0,0
70398,30821.0,9774.0,5.0,842.32,420.0,0
70398,30822.0,9774.0,6.0,855.68,0.0,0
70398,30823.0,9774.0,7.0,914.6,315.0,0
70398,30824.0,9774.0,8.0,862.24,0.0,0
70398,30825.0,9774.0,9.0,824.36,315.0,0
70399,15980.0,4711.0,1.0,874.12,210.0,0
70399,15981.0,4711.0,2.0,832.96,420.0,0
70399,15982.0,4711.0,3.0,909.36,0.0,0
70399,15983.0,4711.0,4.0,735.0,420.0,0
70399,15984.0,4711.0,5.0,830.92,0.0,0
70399,15985.0,4711.0,6.0,805.84,420.0,0
70399,15986.0,4711.0,1.0,782.6,420.0,0
70399,15987.0,4711.0,2.0,815.28,0.0,0
70399,15988.0,4711.0,3.0,711.0,413.0,0
70399,15989.0,4711.0,4.0,928.0,0.0,0
70399,15990.0,4711.0,5.0,681.16,413.0,0
70400,27714.0,8605.0,1.0,703.96,420.0,0
70400,27715.0,8605.0,2.0,668.96,0.0,0
70400,27716.0,8605.0,3.0,701.96,420.0,0
70400,27717.0,8605.0,4.0,741.96,0.0,0
70400,27718.0,8605.0,5.0,761.96,0.0,0
70400,27719.0,8605.0,6.0,678.96,420.0,0
70400,27720.0,8605.0,7.0,801.96,420.0,0
70400,27721.0,8605.0,8.0,797.96,0.0,0
70400,27722.0,8605.0,9.0,924.96,0.0,0
70400,27723.0,8605.0,10.0,866.96,406.0,0
70400,27724.0,8605.0,11.0,619.96,406.0,0
70402,6456.0,1842.0,1.0,611.0,420.0,0
70402,6457.0,1842.0,2.0,704.0,420.0,0
70402,6458.0,1842.0,3.0,678.0,0.0,0
70402,6459.0,1842.0,4.0,644.0,0.0,0
70402,6460.0,1842.0,5.0,610.0,420.0,0
70402,6461.0,1842.0,6.0,815.0,0.0,0
70402,6462.0,1842.0,7.0,658.0,420.0,0
70402,6463.0,1842.0,8.0,843.0,0.0,0
70402,6464.0,1842.0,9.0,627.0,301.0,0
70402,6465.0,1842.0,10.0,659.0,0.0,0
70402,6466.0,1842.0,11.0,663.0,301.0,0
70403,24016.0,7130.0,1.0,650.28,238.0,0
70403,24017.0,7130.0,2.0,667.4,0.0,0
70403,24018.0,7130.0,3.0,572.32,420.0,0
70403,24019.0,7130.0,4.0,565.68,0.0,0
70403,24020.0,7130.0,5.0,570.76,420.0,0
70403,24021.0,7130.0,6.0,769.72,420.0,0
70403,24022.0,7130.0,7.0,845.64,420.0,0
70403,24023.0,7130.0,1.0,934.6,0.0,0
70403,24024.0,7130.0,2.0,873.64,308.0,0
70403,24025.0,7130.0,3.0,919.8,308.0,0
70403,24026.0,7130.0,4.0,959.84,0.0,0
70417,18198.0,5369.0,1.0,880.84,322.0,0
70417,18199.0,5369.0,2.0,863.6,322.0,0
70417,18200.0,5369.0,3.0,803.24,0.0,0
70417,18201.0,5369.0,4.0,740.8,420.0,0
70417,18202.0,5369.0,5.0,793.64,420.0,0
70417,18203.0,5369.0,6.0,873.84,0.0,0
70417,18204.0,5369.0,1.0,738.64,420.0,0
70417,18205.0,5369.0,2.0,782.64,420.0,0
70417,18206.0,5369.0,3.0,751.24,0.0,0
70417,18207.0,5369.0,4.0,794.76,217.00000000000003,0
70417,18208.0,5369.0,5.0,677.72,0.0,0
70417,18209.0,5369.0,6.0,349.04,217.00000000000003,0
70411,14051.0,4148.0,1.0,956.32,559.9999999999999,0
70411,14052.0,4148.0,2.0,1070.2,420.0,0
70411,14053.0,4148.0,3.0,992.76,420.0,0
70411,14054.0,4148.0,1.0,1028.84,0.0,0
70411,14055.0,4148.0,2.0,975.48,420.0,0
70411,14056.0,4148.0,3.0,1041.4,420.0,0
70411,14057.0,4148.0,1.0,1087.4,0.0,0
70411,14058.0,4148.0,2.0,882.56,196.0,0
70412,5078.0,1438.0,8.0,717.92,322.0,0
70412,5074.0,1438.0,4.0,887.96,322.0,0
70412,5075.0,1438.0,5.0,851.0,420.0,0
70412,5076.0,1438.0,6.0,712.56,420.0,0
70412,5077.0,1438.0,7.0,804.64,0.0,0
70412,5071.0,1438.0,1.0,984.08,0.0,0
70412,5072.0,1438.0,2.0,921.44,371.0,0
70412,5073.0,1438.0,3.0,826.52,0.0,0
70412,5079.0,1438.0,9.0,576.16,371.0,0
70413,11607.0,3460.0,1.0,636.44,98.0,0
70413,11608.0,3460.0,2.0,641.96,420.0,0
70413,11609.0,3460.0,3.0,748.88,0.0,0
70413,11610.0,3460.0,4.0,542.76,420.0,0
70413,11611.0,3460.0,5.0,615.0,420.0,0
70413,11612.0,3460.0,6.0,674.68,0.0,0
70413,11613.0,3460.0,7.0,605.8,420.0,0
70413,11614.0,3460.0,8.0,676.28,0.0,0
70413,11615.0,3460.0,9.0,646.48,0.0,0
70413,11616.0,3460.0,10.0,931.28,0.0,0
70413,11617.0,3460.0,11.0,700.24,350.00000000000006,0
70413,11618.0,3460.0,12.0,755.32,350.00000000000006,0
70414,24870.0,7405.0,1.0,813.96,0.0,0
70414,24871.0,7405.0,2.0,688.96,0.0,0
