schedule_detail_id,content_tape_detail_id,content_tape_id,segment_no,tape_duration_sec,Reach,break_sec,Time_hour,Total_Duration,start_sec,End_time,End_hour,start_time_in_time,end_time_in_time,promo_sec
56834,2906,820,4,605,1.17085,420,21,1025,78799,79824,22,21.53.19,22.10.24,0
56834,2907,820,5,880,1.43415,0,22,880,79824,80704,22,22.10.24,22.25.04,0
56834,2908,820,6,736,1.3307,420,22,1156,80704,81860,22,22.25.04,22.44.20,0
56834,2909,820,7,631,1.33885,0,22,631,81860,82491,22,22.44.20,22.54.51,0
56834,2910,820,8,753,1.21915,0,22,753,82491,83244,23,22.54.51,23.07.24,0
56834,2911,820,9,687,1.19075,420,23,1107,83244,84351,23,23.07.24,23.25.51,0
56834,2912,820,10,938,1.2965,420,23,1358,84351,85709,23,23.25.51,23.48.29,0
56834,2913,820,11,895,0.9423,42,23,937,85709,86646,24,23.48.29,0.04.06,0
56837,6193,1762,1,694.96,0.0717,308,6,1002.96,23900,24902.96,6,6.38.20,6.55.02,0
56837,6194,1762,2,704.96,0.07145,420,6,1124.96,24902.96,26027.92,7,6.55.02,7.13.47,0
56837,6195,1762,3,731.96,0.06875,420,7,1151.96,26027.92,27179.88,7,7.13.47,7.32.59,0
56837,6196,1762,4,744.96,0.10855,0,7,744.96,27179.88,27924.84,7,7.32.59,7.45.24,0
56837,6197,1762,5,696.96,0.13705,0,7,696.96,27924.84,28621.8,7,7.45.24,7.57.01,0
56837,6198,1762,6,641.96,0.1241,420,7,1061.96,28621.8,29683.76,8,7.57.01,8.14.43,0
56837,6199,1762,7,651.96,0.13455,420,8,1071.96,29683.76,30755.72,8,8.14.43,8.32.35,0
56837,6200,1762,8,780.96,0.14625,0,8,780.96,30755.72,31536.68,8,8.32.35,8.45.36,0
56837,6201,1762,9,739.96,0.2334,0,8,739.96,31536.68,32276.64,8,8.45.36,8.57.56,0
56837,6202,1762,10,1026.96,0.3122,266,8,1292.96,32276.64,33569.6,9,8.57.56,9.19.29,0
56838,5266,1497,1,733,0.41435,287,9,1020,33572,34592,9,9.19.32,9.36.32,0
56838,5267,1497,2,610,0.31765,287,9,897,34592,35489,9,9.36.32,9.51.29,0
56838,5268,1497,3,846,0.4826,0,9,846,35489,36335,10,9.51.29,10.05.35,0
56838,5269,1497,4,693,0.43295,420,10,1113,36335,37448,10,10.05.35,10.24.08,0
56838,5270,1497,5,617,0.42905,420,10,1037,37448,38485,10,10.24.08,10.41.25,0
56838,5271,1497,6,852,0.6439,0,10,852,38485,39337,10,10.41.25,10.55.37,0
56838,5272,1497,7,728,0.5076,392,10,1120,39337,40457,11,10.55.37,11.14.17,0
56838,5273,1497,8,898,0.6496,0,11,898,40457,41355,11,11.14.17,11.29.15,0
56838,5274,1497,9,654,0.57515,0,11,654,41355,42009,11,11.29.15,11.40.09,0
56838,5275,1497,10,601,0.50485,392,11,993,42009,43002,11,11.40.09,11.56.42,0
56839,11037,3259,8,638.2,0.63435,420,11,1058.2,43005,44063.2,12,11.56.45,12.14.23,0
56839,11036,3259,7,798.24,0.82675,0,12,798.24,44063.2,44861.44,12,12.14.23,12.27.41,0
56839,11035,3259,6,688.8,0.86955,0,12,688.8,44861.44,45550.24,12,12.27.41,12.39.10,0
56839,11034,3259,5,649.88,0.8156,420,12,1069.88,45550.24,46620.12,12,12.39.10,12.57.00,0
56839,11033,3259,4,706.84,0.94065,420,12,1126.84,46620.12,47746.96,13,12.57.00,13.15.46,0
56839,11032,3259,3,671.52,0.71105,420,13,1091.52,47746.96,48838.48,13,13.15.46,13.33.58,0
56839,11031,3259,2,887.04,1.1366,0,13,887.04,48838.48,49725.52,13,13.33.58,13.48.45,0
56839,11030,3259,1,747.72,1.0017,378,13,1125.72,49725.52,50851.24,14,13.48.45,14.07.31,0
56839,11040,3259,11,863.88,0.9818,378,14,1241.88,50851.24,52093.12,14,14.07.31,14.28.13,0
56839,11039,3259,10,823.16,1.24535,0,14,823.16,52093.12,52916.28,14,14.28.13,14.41.56,0
56839,11038,3259,9,695.44,1.0644,56,14,751.44,52916.28,53667.72,14,14.41.56,14.54.27,0
56840,2411,687,9,1008,1.19775,0,14,1008,53662,54670,15,14.54.22,15.11.10,0
56840,2410,687,8,848,0.907,420,15,1268,54670,55938,15,15.11.10,15.32.18,0
56840,2409,687,7,915,0.9015,420,15,1335,55938,57273,15,15.32.18,15.54.33,0
56840,2408,687,6,607,0.83075,0,15,607,57273,57880,16,15.54.33,16.04.40,0
56840,2407,687,5,633,0.72415,0,16,633,57880,58513,16,16.04.40,16.15.13,0
56840,2406,687,4,679,0.5493,420,16,1099,58513,59612,16,16.15.13,16.33.32,0
56840,2405,687,3,606,0.5606,420,16,1026,59612,60638,16,16.33.32,16.50.38,0
56840,2404,687,2,599,0.47865,329,16,928,60638,61566,17,16.50.38,17.06.06,0
56840,2403,687,1,747,0.6912,0,17,747,61566,62313,17,17.06.06,17.18.33,0
56840,2413,687,11,759,0.6824,84,17,843,62313,63156,17,17.18.33,17.32.36,0
56840,2412,687,10,555,0.469,329,17,884,63156,64040,17,17.32.36,17.47.20,0
56841,24870,7405,1,813.96,0.70065,0,17,813.96,64039,64852.96,18,17.47.19,18.00.52,0
56841,24878,7405,9,719.96,0.45805,420,18,1139.96,64852.96,65992.92,18,18.00.52,18.19.52,0
56841,24877,7405,8,654.96,0.4741,0,18,654.96,65992.92,66647.88,18,18.19.52,18.30.47,0
56841,24876,7405,7,643.96,0.46845,420,18,1063.96,66647.88,67711.84,18,18.30.47,18.48.31,0
56841,24875,7405,6,757.96,0.4699,0,18,757.96,67711.84,68469.8,19,18.48.31,19.01.09,0
56841,24874,7405,5,762.96,0.4347,420,19,1182.96,68469.8,69652.76,19,19.01.09,19.20.52,0
56841,24873,7405,4,656.96,0.4268,420,19,1076.96,69652.76,70729.72,19,19.20.52,19.38.49,0
56841,24872,7405,3,737.96,0.5721,0,19,737.96,70729.72,71467.68,19,19.38.49,19.51.07,0
56841,24871,7405,2,688.96,0.63925,420,19,1108.96,71467.68,72576.64,20,19.51.07,20.09.36,0
56841,24881,7405,12,784.96,0.7337,420,20,1204.96,72576.64,73781.6,20,20.09.36,20.29.41,0
56841,24880,7405,11,859.96,0.8237,0,20,859.96,73781.6,74641.56,20,20.29.41,20.44.01,0
56841,24879,7405,10,780.96,0.73825,182,20,962.96,74641.56,75604.52,21,20.44.01,21.00.04,0
56842,43118,13395,1,802,0.95415,420,21,1222,75600,76822,21,21.00.00,21.20.22,0
56842,43119,13395,2,866,1.2643,0,21,866,76822,77688,21,21.20.22,21.34.48,0
56842,43120,13395,3,808,0.95945,420,21,1228,77688,78916,21,21.34.48,21.55.16,0
56842,43121,13395,4,624,1.30365,420,21,1044,78916,79960,22,21.55.16,22.12.40,0
56842,43122,13395,5,687,1.3714,0,22,687,79960,80647,22,22.12.40,22.24.07,0
56842,43123,13395,6,538,1.3894,0,22,538,80647,81185,22,22.24.07,22.33.05,0
56842,43124,13395,7,567,1.39105,0,22,567,81185,81752,22,22.33.05,22.42.32,0
56842,43125,13395,8,576,1.3424,420,22,996,81752,82748,22,22.42.32,22.59.08,0
56842,43126,13395,9,499,1.34485,182,22,681,82748,83429,23,22.59.08,23.10.29,0
56842,43127,13395,10,774,1.4015,182,23,956,83429,84385,23,23.10.29,23.26.25,0
56843,918,300,1,776.96,0.71345,238,23,1014.96,84365,85379.96,23,23.26.05,23.42.59,0
56843,919,300,2,704.96,0.6118,238,23,942.96,85379.96,86322.92,23,23.42.59,23.58.42,0
56843,920,300,3,631.96,0.4535,0,23,631.96,86322.92,86954.88,24,23.58.42,0.09.14,0
56843,921,300,4,747.96,0.31735,420,24,1167.96,86954.88,88122.84,24,0.09.14,0.28.42,0
56843,922,300,5,765.96,0.32255,0,24,765.96,88122.84,88888.8,24,0.28.42,0.41.28,0
56843,923,300,6,664.96,0.3121,420,24,1084.96,88888.8,89973.76,24,0.41.28,0.59.33,0
56843,924,300,7,711.96,0.3084,217,24,928.96,89973.76,90902.72,25,0.59.33,1.15.02,0
56843,925,300,8,755.96,0.32255,217,25,972.96,90902.72,91875.68,25,1.15.02,1.31.15,0
56845,6441,1833,8,629.96,0.07655,280,6,909.96,24009,24918.96,6,6.40.09,6.55.18,0
56845,6440,1833,7,683.96,0.07335,420,6,1103.96,24918.96,26022.92,7,6.55.18,7.13.42,0
56845,6439,1833,6,733.96,0.0745,420,7,1153.96,26022.92,27176.88,7,7.13.42,7.32.56,0
56845,6438,1833,5,608.96,0.098,0,7,608.96,27176.88,27785.84,7,7.32.56,7.43.05,0
56845,6437,1833,4,778.96,0.11485,0,7,778.96,27785.84,28564.8,7,7.43.05,7.56.04,0
56845,6436,1833,3,742.96,0.1248,420,7,1162.96,28564.8,29727.76,8,7.56.04,8.15.27,0
56845,6435,1833,2,780.96,0.12745,420,8,1200.96,29727.76,30928.72,8,8.15.27,8.35.28,0
56845,6434,1833,1,684.96,0.228,0,8,684.96,30928.72,31613.68,8,8.35.28,8.46.53,0
56845,6444,1833,11,670.96,0.24215,0,8,670.96,31613.68,32284.64,8,8.46.53,8.58.04,0
56845,6443,1833,10,514.96,0.26075,154,8,668.96,32284.64,32953.6,9,8.58.04,9.09.13,0
56845,6442,1833,9,657.96,0.23075,154,9,811.96,32953.6,33765.56,9,9.09.13,9.22.45,0
56846,34713,11216,1,746,0.4567,266,9,1012,33776,34788,9,9.22.56,9.39.48,0
56846,34714,11216,2,694,0.4421,266,9,960,34788,35748,9,9.39.48,9.55.48,0
56846,34715,11216,3,696,0.45345,420,9,1116,35748,36864,10,9.55.48,10.14.24,0
56846,34716,11216,4,838,0.4847,420,10,1258,36864,38122,10,10.14.24,10.35.22,0
56846,34717,11216,5,739,0.48875,0,10,739,38122,38861,10,10.35.22,10.47.41,0
56846,34718,11216,6,810,0.56775,0,10,810,38861,39671,11,10.47.41,11.01.11,0
56846,34719,11216,7,727,0.52615,420,11,1147,39671,40818,11,11.01.11,11.20.18,0
56846,34720,11216,8,618,0.4834,420,11,1038,40818,41856,11,11.20.18,11.37.36,0
56846,34721,11216,9,781,0.6829,0,11,781,41856,42637,11,11.37.36,11.50.37,0
56846,34722,11216,10,807,0.68855,238,11,1045,42637,43682,12,11.50.37,12.08.02,0
56846,34723,11216,11,597,0.48215,238,12,835,43682,44517,12,12.08.02,12.21.57,0
56846,34724,11216,12,746,0.70755,0,12,746,44517,45263,12,12.21.57,12.34.23,0
56847,4940,1391,2,613,0.77775,364,12,977,45252,46229,12,12.34.12,12.50.29,0
56847,4939,1391,1,753,0.92055,420,12,1173,46229,47402,13,12.50.29,13.10.02,0
56847,4948,1391,10,795,0.7965,420,13,1215,47402,48617,13,13.10.02,13.30.17,0
56847,4947,1391,9,627,0.9782,0,13,627,48617,49244,13,13.30.17,13.40.44,0
56847,4946,1391,8,820,1.0685,0,13,820,49244,50064,13,13.40.44,13.54.24,0
56847,4945,1391,7,780,1.06395,420,13,1200,50064,51264,14,13.54.24,14.14.24,0
56847,4944,1391,6,696,1.1863,0,14,696,51264,51960,14,14.14.24,14.26.00,0
56847,4943,1391,5,597,0.87745,420,14,1017,51960,52977,14,14.26.00,14.42.57,0
56847,4942,1391,4,720,1.09075,0,14,720,52977,53697,14,14.42.57,14.54.57,0
56847,4941,1391,3,832,1.19595,154,14,986,53697,54683,15,14.54.57,15.11.23,0
56848,10585,3100,2,838.08,0.9118,343,15,1181.08,54686,55867.08,15,15.11.26,15.31.07,0
56848,10589,3100,6,877.4,0.99215,343,15,1220.4,55867.08,57087.48,15,15.31.07,15.51.27,0
56848,10588,3100,5,802.8,0.8751,0,15,802.8,57087.48,57890.28,16,15.51.27,16.04.50,0
56848,10587,3100,4,846.64,0.68945,0,16,846.64,57890.28,58736.92,16,16.04.50,16.18.56,0
56848,10586,3100,3,818.52,0.64915,420,16,1238.52,58736.92,59975.44,16,16.18.56,16.39.35,0
56848,10584,3100,1,742.24,0.6202,420,16,1162.24,59975.44,61137.68,16,16.39.35,16.58.57,0
56848,10593,3100,10,400.4,0.5549,420,16,820.4,61137.68,61958.08,17,16.58.57,17.12.38,0
56848,10592,3100,9,565.44,0.5851,420,17,985.44,61958.08,62943.52,17,17.12.38,17.29.03,0
56848,10591,3100,8,998.48,0.7839,0,17,998.48,62943.52,63942,17,17.29.03,17.45.42,0
56848,10590,3100,7,1182.84,0.8482,98,17,1280.84,63942,65222.84,18,17.45.42,18.07.02,0
56849,20798,6119,1,858.56,0.48525,371,18,1229.56,65251,66480.56,18,18.07.31,18.28.00,0
56849,20806,6119,9,852.52,0.46225,371,18,1223.52,66480.56,67704.08,18,18.28.00,18.48.24,0
56849,20805,6119,8,880.44,0.64135,0,18,880.44,67704.08,68584.52,19,18.48.24,19.03.04,0
56849,20804,6119,7,898.52,0.60485,420,19,1318.52,68584.52,69903.04,19,19.03.04,19.25.03,0
56849,20803,6119,6,852.4,0.56525,420,19,1272.4,69903.04,71175.44,19,19.25.03,19.46.15,0
56849,20802,6119,5,899.56,0.6651,420,19,1319.56,71175.44,72495,20,19.46.15,20.08.15,0
56849,20801,6119,4,905.92,0.868,0,20,905.92,72495,73400.92,20,20.08.15,20.23.20,0
56849,20800,6119,3,944.36,0.89775,420,20,944.36,73400.92,74345.28,20,20.23.20,20.39.05,0
56849,20799,6119,2,842.4,0.7987,0,20,1262.4,74345.28,75607.68,21,20.39.05,21.00.07,0
56850,42817,13342,1,883,0.98895,420,21,1303,75600,76903,21,21.00.00,21.21.43,0
56850,42818,13342,2,716,0.99275,0,21,716,76903,77619,21,21.21.43,21.33.39,0
56850,42819,13342,3,699,0.903,420,21,1119,77619,78738,21,21.33.39,21.52.18,0
56850,42820,13342,4,771,1.2969,420,21,1191,78738,79929,22,21.52.18,22.12.09,0
56850,42821,13342,5,552,1.39395,0,22,552,79929,80481,22,22.12.09,22.21.21,0
56850,42822,13342,6,512,1.40155,0,22,512,80481,80993,22,22.21.21,22.29.53,0
56850,42823,13342,7,606,1.3663,420,22,1026,80993,82019,22,22.29.53,22.46.59,0
56850,42824,13342,8,682,1.40285,0,22,682,82019,82701,22,22.46.59,22.58.21,0
56850,42825,13342,9,790,1.39975,161,22,951,82701,83652,23,22.58.21,23.14.12,0
56850,42826,13342,10,382,1.1371,161,23,543,83652,84195,23,23.14.12,23.23.15,0
56851,33931,10964,1,626.96,1.0732,259,23,885.96,84208,85093.96,23,23.23.28,23.38.13,0
56851,33932,10964,2,670.96,0.86905,259,23,929.96,85093.96,86023.92,23,23.38.13,23.53.43,0
56851,33933,10964,3,749.96,0.78485,0,23,749.96,86023.92,86773.88,24,23.53.43,0.06.13,0
56851,33934,10964,4,655.96,0.35105,420,24,1075.96,86773.88,87849.84,24,0.06.13,0.24.09,0
56851,33935,10964,5,953.96,0.55665,0,24,953.96,87849.84,88803.8,24,0.24.09,0.40.03,0
56851,33936,10964,6,754.96,0.3319,420,24,1174.96,88803.8,89978.76,24,0.40.03,0.59.38,0
56851,33937,10964,7,796.96,0.3296,343,24,1139.96,89978.76,91118.72,25,0.59.38,1.18.38,0
56851,33938,10964,8,746.96,0.3266,343,25,1089.96,91118.72,92208.68,25,1.18.38,1.36.48,0
56851,33939,10964,9,771.96,0.33065,0,25,771.96,92208.68,92980.64,25,1.36.48,1.49.40,0
